Exp Info,C=4.0_gamma=3.75,C=1.0_gamma=3.75,C=4.0_gamma=3.25,C=16.0_gamma=0.25,C=16.0_gamma=3.5,C=4.0_gamma=1.0,C=1.0_gamma=4.0,C=1.0_gamma=1.5,C=16.0_gamma=1.0,C=16.0_gamma=4.0,C=1.0_gamma=0.75,C=4.0_gamma=1.5,C=1.0_gamma=0.0025,C=4.0_gamma=3.5,C=1.0_gamma=2.75,C=1.0_gamma=3.0,C=16.0_gamma=1.75,C=16.0_gamma=2.75,C=16.0_gamma=2.5,C=1.0_gamma=1.25,C=1.0_gamma=0.005,C=4.0_gamma=2.25,C=4.0_gamma=1.75,C=4.0_gamma=2.0,C=16.0_gamma=1.25,C=4.0_gamma=3.0,C=1.0_gamma=1.75,C=1.0_gamma=0.25,C=1.0_gamma=0.15,C=1.0_gamma=0.1,C=4.0_gamma=0.75,C=16.0_gamma=2.25,C=4.0_gamma=2.5,C=16.0_gamma=3.75,C=16.0_gamma=2.0,C=4.0_gamma=2.75,C=16.0_gamma=0.5,C=4.0_gamma=1.25,C=16.0_gamma=3.0,C=1.0_gamma=2.0,C=1.0_gamma=2.5,C=1.0_gamma=3.5,C=1.0_gamma=2.25,C=4.0_gamma=4.0,C=1.0_gamma=1.0,C=16.0_gamma=3.25,C=16.0_gamma=1.5,C=4.0_gamma=0.25,C=1.0_gamma=0.05,C=1.0_gamma=0.2,C=16.0_gamma=0.75,C=4.0_gamma=0.5,C=1.0_gamma=3.25,C=1.0_gamma=0.5,
0,9.42819729376,9.42819729376,9.42819729376,90.5718027062,9.42819729376,90.5718027062,9.42819729376,90.5718027062,9.42819729376,9.42819729376,90.5718027062,9.42819729376,90.5718027062,9.42819729376,24.8363160192,9.42819729376,9.42819729376,9.42819729376,9.42819729376,90.5718027062,90.5718027062,9.42819729376,9.42819729376,9.42819729376,9.42819729376,9.42819729376,90.5718027062,90.5718027062,90.5718027062,90.5718027062,90.5718027062,9.42819729376,9.42819729376,9.42819729376,9.42819729376,9.42819729376,90.5718027062,90.5718027062,9.42819729376,90.5718027062,90.5718027062,9.42819729376,90.5718027062,9.42819729376,90.5718027062,9.42819729376,9.42819729376,90.5718027062,90.5718027062,90.5718027062,9.42819729376,90.5718027062,9.42819729376,90.5718027062
1,10.2138804016,10.2138804016,10.2138804016,89.7861195984,10.2138804016,89.7861195984,10.2138804016,89.7861195984,10.2138804016,10.2138804016,89.7861195984,11.4797031864,89.7861195984,10.2138804016,66.4775207333,10.650371017,10.2138804016,10.2138804016,10.2138804016,89.7861195984,89.7861195984,10.2138804016,10.2138804016,10.2138804016,10.2138804016,10.2138804016,89.7861195984,89.7861195984,89.7861195984,89.7861195984,89.7861195984,10.2138804016,10.2138804016,10.2138804016,10.2138804016,10.2138804016,89.7861195984,89.7861195984,10.2138804016,89.7861195984,89.7861195984,10.2138804016,89.7861195984,10.2138804016,89.7861195984,10.2138804016,10.2138804016,89.7861195984,89.7861195984,89.7861195984,11.0432125709,89.7861195984,10.2138804016,89.7861195984
2,9.55914447839,9.55914447839,9.55914447839,90.4408555216,9.55914447839,90.4408555216,9.55914447839,90.4408555216,9.55914447839,9.55914447839,90.4408555216,25.7965953732,90.4408555216,9.55914447839,68.3107813182,19.4238323876,9.55914447839,9.55914447839,9.55914447839,90.4408555216,90.4408555216,9.55914447839,10.9559144478,9.55914447839,9.55914447839,9.55914447839,90.4408555216,90.4408555216,90.4408555216,90.4408555216,90.4408555216,9.55914447839,9.55914447839,9.55914447839,9.55914447839,9.55914447839,90.4408555216,90.0916630292,9.55914447839,90.4408555216,89.82976866,9.73374072457,90.4408555216,9.55914447839,90.4408555216,9.55914447839,9.55914447839,90.4408555216,90.4408555216,90.4408555216,20.5587079878,90.4408555216,11.0868616325,90.4408555216
3,12.090790048,18.4199039721,13.051069402,89.6551724138,11.2614578787,87.4727193365,16.8048886949,89.6551724138,19.1619380183,11.5233522479,89.6551724138,32.6931470973,89.6551724138,12.6145787866,48.4068092536,31.7328677433,14.4478393715,11.8288956787,12.4836316019,89.6551724138,89.6551724138,16.4556962025,22.8721082497,18.8563945875,16.0192055871,13.3566128328,89.6551724138,89.6551724138,89.6551724138,89.6551724138,89.6115233522,12.4399825404,15.451767787,11.3487560017,13.7494543867,14.1859450022,85.2902662593,76.3422086425,11.610650371,88.389349629,75.7747708424,21.2570929725,85.6394587516,11.7415975557,89.6551724138,11.4360541248,15.0589262331,89.6551724138,89.6551724138,89.6551724138,33.1296377128,89.6551724138,24.3998254038,89.6551724138
4,9.55914447839,10.17023134,9.55914447839,90.4408555216,9.55914447839,90.2662592754,9.77738978612,90.4408555216,10.17023134,9.55914447839,90.4408555216,15.6700130947,90.4408555216,9.55914447839,35.0065473592,15.3644696639,9.55914447839,9.55914447839,9.55914447839,90.4408555216,90.4408555216,9.69009166303,11.130510694,10.0829332169,9.69009166303,9.55914447839,90.4408555216,90.4408555216,90.4408555216,90.4408555216,90.4408555216,9.55914447839,9.60279353994,9.55914447839,9.55914447839,9.55914447839,90.4845045832,91.0519423832,9.55914447839,90.4408555216,90.9646442601,10.7376691401,91.750327368,9.55914447839,90.4408555216,9.55914447839,9.55914447839,90.4408555216,90.4408555216,90.4408555216,16.2810999564,90.4408555216,11.8288956787,90.4408555216
5,9.34089917067,9.64644260148,9.34089917067,90.6591008293,9.34089917067,90.8336970755,9.38454823221,90.6591008293,9.64644260148,9.34089917067,90.6591008293,12.0471409865,90.6591008293,9.34089917067,23.0030554343,12.0034919249,9.34089917067,9.34089917067,9.34089917067,90.6591008293,90.6591008293,9.38454823221,9.90833697076,9.60279353994,9.38454823221,9.34089917067,90.6591008293,90.6591008293,90.6591008293,90.6591008293,90.6591008293,9.34089917067,9.34089917067,9.34089917067,9.34089917067,9.34089917067,91.1828895679,91.6193801833,9.34089917067,90.6591008293,91.4884329987,9.90833697076,91.7066783064,9.34089917067,90.6591008293,9.34089917067,9.34089917067,90.6591008293,90.6591008293,90.6591008293,12.5272806635,90.6591008293,10.17023134,90.6591008293
6,12.6582278481,23.5268441729,14.0986468791,89.9607158446,11.4797031864,85.2466171977,20.5150589262,89.9607158446,24.2688782191,11.610650371,89.9607158446,39.0222610214,89.9607158446,13.4002618944,51.5931907464,37.712789175,16.6302924487,12.3963334788,13.2693147097,89.9607158446,89.9607158446,19.8166739415,29.8123090354,24.0942819729,19.3365342645,14.3605412484,89.9170667831,89.9607158446,89.9607158446,89.9607158446,89.8734177215,13.4002618944,17.9397642951,11.3924050633,15.0152771715,15.7136621563,79.3539938891,66.7394151026,11.9161938018,88.0401571366,67.0449585334,27.1933653426,78.6119598429,12.090790048,89.9607158446,11.6542994326,17.4596246181,89.9607158446,89.9607158446,89.9607158446,38.6294194675,89.9607158446,31.383675251,89.9607158446
7,10.2138804016,10.2138804016,10.2138804016,89.7861195984,10.2138804016,89.7861195984,10.2138804016,89.7861195984,10.2138804016,10.2138804016,89.7861195984,11.610650371,89.7861195984,10.2138804016,33.6534264513,11.7852466172,10.2138804016,10.2138804016,10.2138804016,89.7861195984,89.7861195984,10.2138804016,10.2138804016,10.2138804016,10.2138804016,10.2138804016,89.7861195984,89.7861195984,89.7861195984,89.7861195984,89.7861195984,10.2138804016,10.2138804016,10.2138804016,10.2138804016,10.2138804016,90.0916630292,93.3216935836,10.2138804016,89.7861195984,93.1470973374,10.2138804016,91.9249236141,10.2138804016,89.7861195984,10.2138804016,10.2138804016,89.7861195984,89.7861195984,89.7861195984,12.3090353557,89.7861195984,10.2138804016,89.7861195984
8,10.1265822785,10.3448275862,10.1265822785,89.8734177215,10.1265822785,89.9170667831,10.1265822785,89.8734177215,10.3448275862,10.1265822785,89.8734177215,12.3526844173,89.8734177215,10.1265822785,23.0030554343,12.2653862942,10.1265822785,10.1265822785,10.1265822785,89.8734177215,89.8734177215,10.1265822785,10.6067219555,10.2138804016,10.1265822785,10.1265822785,89.8734177215,89.8734177215,89.8734177215,89.8734177215,89.8734177215,10.1265822785,10.1265822785,10.1265822785,10.1265822785,10.1265822785,90.7027498909,91.2265386294,10.1265822785,89.8734177215,91.3574858141,10.650371017,91.0955914448,10.1265822785,89.8734177215,10.1265822785,10.1265822785,89.8734177215,89.8734177215,89.8734177215,12.7018769096,89.8734177215,11.0432125709,89.8734177215
9,12.3526844173,20.6460061109,13.4002618944,89.6988214753,11.3487560017,85.9450021825,18.0707114797,89.6988214753,21.213443911,11.7852466172,89.6988214753,35.31209079,89.6988214753,13.0947184636,50.4583151462,34.0026189437,15.1898734177,12.2217372326,12.8764731558,89.6988214753,89.6988214753,17.4159755565,25.621999127,20.733304234,16.892186818,13.6621562636,89.6551724138,89.6988214753,89.6988214753,89.6988214753,89.5678742907,12.9637712789,16.3247490179,11.3924050633,14.011348756,14.7533828023,81.8419903972,71.6281099956,12.0034919249,88.2147533828,71.1043212571,23.0903535574,81.0563072894,12.0471409865,89.6988214753,11.6979484941,16.0192055871,89.6988214753,89.6988214753,89.6988214753,34.9628982977,89.6988214753,26.4949803579,89.6988214753
